CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL204126	339065	CHEMBL204126	339065		4	251.29	1.83	91.44	0	NC(=N)c1ccc2[nH]c(Cc3ccccn3)nc2c1	1682338	Ki	>	150000	nM		Ki	>	150	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	334355	CHEMBL862507	B	Binding affinity to thrombin in absence of Zn2+	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein			30713	CHEMBL1138120	16257204	Bioorg. Med. Chem. Lett.	2006	16	3	710					
CHEMBL2159375	1425921	CHEMBL2221241	1451052		11	305.36	1.78	105.27	0	Cl.COc1cccc(NS(=O)(=O)c2cccc(c2)C(=N)N)c1	12065396	Ki	=	165000	nM		Ki	=	165	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	856937	CHEMBL2160580	B	Inhibition of human thrombin using fluorogenic Cbz-Gly-Gly-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	65686	CHEMBL2157883	23026080	Bioorg. Med. Chem.	2012	20	21	6489					
CHEMBL2159381	1425927	CHEMBL2221177	1450988		17	392.44	.9	143.6	0	Cl.COc1ccc(NC(=O)CNS(=O)(=O)c2ccc(cc2)C(=N)N)cc1OC	12065390	Ki	=	250000	nM		Ki	=	250	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	856937	CHEMBL2160580	B	Inhibition of human thrombin using fluorogenic Cbz-Gly-Gly-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	65686	CHEMBL2157883	23026080	Bioorg. Med. Chem.	2012	20	21	6489					
CHEMBL291622	97238	CHEMBL291622	97238		8k	346.39	3.62	111.23	0	NC(=N)Nc1ccc(NC(=O)c2cccc(c2O)c3ccccc3)cc1	545251	Ki	>	450000	nM		Ki	>	450	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	209047	CHEMBL815492	B	Inhibition of thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			4937	CHEMBL1135196	12113833	Bioorg. Med. Chem. Lett.	2002	12	15	2023					
CHEMBL63216	96817	CHEMBL63216	96817		9e	429.48	4.04	135.85	0	CC(C)Oc1c(O)c(cc2cc3ccccc3cc12)C(=O)Nc4ccc(N=C(N)N)nc4	515023	Ki	>	450000	nM		Ki	>	450	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	209047	CHEMBL815492	B	Inhibition of thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			4937	CHEMBL1135196	12113833	Bioorg. Med. Chem. Lett.	2002	12	15	2023					
CHEMBL296280	70047	CHEMBL296280	70047		2	276.36	3.6	13.11	0	C(Oc1ccc(C[n+]2ccccc2)cc1)c3ccccc3	60554	Ki	>	500000	nM		Ki	>	500	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208333	CHEMBL813565	B	Compound was evaluated for its inhibitory activity against human thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2648	CHEMBL1131365	9873418	Bioorg. Med. Chem. Lett.	1998	8	13	1697					
CHEMBL47349	70186	CHEMBL47349	70186		3	296.41	3.19	38.49	0	NC1CCN(Cc2ccc(OCc3ccccc3)cc2)CC1	45313	Ki	=	581000	nM		Ki	=	581	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208333	CHEMBL813565	B	Compound was evaluated for its inhibitory activity against human thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2648	CHEMBL1131365	9873418	Bioorg. Med. Chem. Lett.	1998	8	13	1697					
CHEMBL307374	123868	CHEMBL307374	123868		39	676.9	2.78	147.82	1	O=C(NCCC1CCNCC1)N2CCN(CC2)C(=O)O[C@@H]3CCC[C@@H](CCC3)OC(=O)N4CCN(CC4)C(=O)NCCC5CCNCC5	873253	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208335	CHEMBL813567	B	Compound was evaluated for its inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3947	CHEMBL1132784	11055356	Bioorg. Med. Chem. Lett.	2000	10	20	2361					
CHEMBL307927	123364	CHEMBL307927	123364		44	652.88	3.04	175.8	1	NCCCCCCNC(=O)N1CCN(CC1)C(=O)O[C@@H]2CCC[C@@H](CCC2)OC(=O)N3CCN(CC3)C(=O)NCCCCCCN	898578	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208335	CHEMBL813567	B	Compound was evaluated for its inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3947	CHEMBL1132784	11055356	Bioorg. Med. Chem. Lett.	2000	10	20	2361					
CHEMBL308630	123254	CHEMBL308630	123254		21	711.91	3.5	185.66	1	NC(=N)Nc1ccc(CNC(=O)N2CCN(CC2)C(=O)O[C@@H]3CCC[C@@H](CCC3)OC(=O)N4CCN(CC4)C(=O)CCCC5CCNCC5)cc1	879219	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208335	CHEMBL813567	B	Compound was evaluated for its inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3947	CHEMBL1132784	11055356	Bioorg. Med. Chem. Lett.	2000	10	20	2361					
CHEMBL308632	123264	CHEMBL308632	123264		57	748.89	2.73	247.56	2	NC(=N)Nc1ccc(CNC(=O)N2CCN(CC2)C(=O)OC[C@@H]3CC[C@@H](COC(=O)N4CCN(CC4)C(=O)NCc5ccc(NC(=N)N)cc5)CC3)cc1	869564	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208335	CHEMBL813567	B	Compound was evaluated for its inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3947	CHEMBL1132784	11055356	Bioorg. Med. Chem. Lett.	2000	10	20	2361					
CHEMBL309395	123170	CHEMBL309395	123170		34	730.96	3.42	177.94	1	CC(=N)N1CCC(CNC(=O)N2CCN(CC2)C(=O)O[C@@H]3CCC[C@@H](CCC3)OC(=O)N4CCN(CC4)C(=O)NCC5CCN(CC5)C(=N)C)CC1	897371	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208335	CHEMBL813567	B	Compound was evaluated for its inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3947	CHEMBL1132784	11055356	Bioorg. Med. Chem. Lett.	2000	10	20	2361					
CHEMBL78757	123113	CHEMBL78757	123113		11	600.76	2.71	150.86	1	CN(Cc1ccc(CN)cc1)C(=O)CCC(=O)NCc2ccc(CNC(=O)CCC(=O)N(C)Cc3ccc(CN)cc3)cc2	365642	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208334	CHEMBL813566	B	Inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3946	CHEMBL1132783	11055355	Bioorg. Med. Chem. Lett.	2000	10	20	2357					
CHEMBL76796	123682	CHEMBL76796	123682		62	676.83	1.66	229.1	2	NC(=N)Nc1ccc(CNC(=O)N2CCN(CC2)C(=O)CCCCCC(=O)N3CCN(CC3)C(=O)NCc4ccc(NC(=N)N)cc4)cc1	869568	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208335	CHEMBL813567	B	Compound was evaluated for its inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3947	CHEMBL1132784	11055356	Bioorg. Med. Chem. Lett.	2000	10	20	2361					
CHEMBL75750	123265	CHEMBL75750	123265		56	742.84	2.63	247.56	2	NC(=N)Nc1ccc(CNC(=O)N2CCN(CC2)C(=O)OCc3ccc(COC(=O)N4CCN(CC4)C(=O)NCc5ccc(NC(=N)N)cc5)cc3)cc1	879227	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208335	CHEMBL813567	B	Compound was evaluated for its inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3947	CHEMBL1132784	11055356	Bioorg. Med. Chem. Lett.	2000	10	20	2361					
CHEMBL1644914	1059952	CHEMBL1644914	1059952		16	430.52	-.31	239.52	1	C\C(=N/NC(=N)N)\c1cc(NC(=O)CCCCNC(=N)N)cc(c1)\C(=N\NC(=N)N)\C	5132660	Ki	=	1000000	nM		Ki	=	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	698130	CHEMBL1646243	B	Inhibition of thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			54535	CHEMBL1641437	21168329	Bioorg. Med. Chem. Lett.	2011	21	2	836					
CHEMBL3247190	1739812	CHEMBL3247190	1739812		12	148.21	1.59	49.87	0	Cc1ccc(cc1C)C(=N)N	14628213	Ki	=	1584893.19	nM		log(1/Ki)	=	2.8			Outside typical range	0				1340037	CHEMBL3254942	B	Competitive inhibition of esterase activity of human thrombin assessed as decrease in p-nitrophenol production using Nalpha-Z-L-Lys-ONp as substrate by spectrophotometric analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	82836	CHEMBL3244317	152812	J. Med. Chem.	1978	21	12	1202					
CHEMBL3247192	1739814	CHEMBL3247192	1739814		14	148.21	1.59	49.87	0	Cc1cc(C)cc(c1)C(=N)N	14628274	Ki	=	10000000	nM		log(1/Ki)	=	2			Outside typical range	0				1340129	CHEMBL3256688	B	Competitive inhibition of esterase activity of human thrombin assessed as decrease in p-nitrophenol production using Nalpha-Z-L-Tyr-ONp as substrate by spectrophotometric analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	82836	CHEMBL3244317	152812	J. Med. Chem.	1978	21	12	1202					
CHEMBL79463	130770	CHEMBL79463	130770		1l	423.43	1.63	104.81	0	COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)C(F)(F)F	838163	Ki					Ki			nM	No inhibition		0	BAO_0000192			208310	CHEMBL879098	B	Binding affinity for human plasma thrombin; No inhibition at 188 uM (highest concentration tested)	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			14122	CHEMBL1130170	9379436	J. Med. Chem.	1997	40	20	3173					
CHEMBL179151	297325	CHEMBL179151	297325		21	276.36	2.13	91.86	0	NC(=N)NCCCCC(=O)c1nc2ccccc2s1	1403899	Ki					Ki			nM	Not Determined		0	BAO_0000192			302938	CHEMBL841773	B	Binding affinity against human alpha thrombin; NT=Not determined	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein			21585	CHEMBL1142732	15771442	J. Med. Chem.	2005	48	6	1984					
CHEMBL2334316	1523964	CHEMBL2334316	1523964		9w	482.97	3.23	139.03	0	Cc1oc(CNC2=NC(=C3N([C@@H](CC3(C)C)C(=O)NCc4ccc(cc4)C(=N)N)C2=O)Cl)cc1	12711223	Ki					Ki				Not Determined		0	BAO_0000192			943828	CHEMBL2346277	B	Inhibition of thrombin (unknown origin) by chromogenic substrate assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein			72640	CHEMBL2331528	23416003	Bioorg. Med. Chem. Lett.	2013	23	6	1604					
CHEMBL122148	202906	CHEMBL122148	202906		12	389.46	3.12	120.1	0	C[C@@H](NC(=O)CNC(=O)Nc1ccc(cc1)C(=N)N)c2ccc3ccccc3c2	742003	Ki					Ki			uM	Not Determined		0	BAO_0000192			209100	CHEMBL811702	B	In vitro inhibition of thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			6503	CHEMBL1146800	15203149	Bioorg. Med. Chem. Lett.	2004	14	14	3715					
CHEMBL196030	325830	CHEMBL196030	325830		16	525.91	2.28	148.35	1	[O-][n+]1c(NCC(F)(F)c2ccccn2)ccc(C#N)c1CC(=O)NCc3cc(Cl)ccc3n4cnnn4	1523134	Ki	=	.002	nM		Ki	=	.002	nM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302401	CHEMBL829646	B	Binding affinity against thrombin in human plasma	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	20452	CHEMBL1145272	15911253	Bioorg. Med. Chem. Lett.	2005	15	11	2771					
CHEMBL436454	280333	CHEMBL436454	280333		6	602.8	3.93	121.6	1	NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)C(NS(=O)(=O)Cc3ccccc3)C(c4ccccc4)c5ccccc5)CC1	729403	Ki	=	.0025	nM		Ki	=	.0025	nM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	209091	CHEMBL813432	B	Binding affinity towards thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			14318	CHEMBL1129964	9083470	J. Med. Chem.	1997	40	6	830					
CHEMBL36744	55342	CHEMBL36744	55342		18	735.73				COCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc2ccccc2)C(c3ccccc3)c4ccccc4)B5O[C@@H]6CC7CC(C7(C)C)[C@]6(C)O5	483959	Ki	=	.004	nM		Ki	=	.004	nM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208172	CHEMBL819078	B	Binding affinity against gamma thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			13333	CHEMBL1128727	7739010	J. Med. Chem.	1995	38	9	1511					
CHEMBL2448441	1590589	CHEMBL3545742	1927588		17	703.72				Br.CC1(C)C2C[C@H]3OB(O[C@@]3(C)C1C2)C(CCC\C(=N\N)\S)NC(=O)[C@@H]4CCCN4C(=O)[C@H](Cc5ccccc5)NC(=O)OCc6ccccc6	482695	Ki	=	.0065	nM		Ki	=	.0065	nM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208172	CHEMBL819078	B	Binding affinity against gamma thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			13333	CHEMBL1128727	7739010	J. Med. Chem.	1995	38	9	1511					
CHEMBL120308	198636	CHEMBL120308	198636		11	538.63	1.16	184.61	1	NC(=N)c1occ(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NS(=O)(=O)N)C(c3ccccc3)c4ccccc4)c1	879650	Ki	=	.02	nM	10.7	Ki	=	.02	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208359	CHEMBL813669	B	In vitro inhibition constant (Ki) against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17142	CHEMBL1144934	12904065	J. Med. Chem.	2003	46	17	3612					
CHEMBL607008	609812	CHEMBL290376	61268		DuP-714	460.34				Cl.CC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)B(O)O	1032289	Ki	=	.04	nM	10.4	Ki	=	.04	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208538	CHEMBL813632	B	Tested for the binding affinity against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2086	CHEMBL1129866		Bioorg. Med. Chem. Lett.	1997	7	1	79					
CHEMBL290376	61268	CHEMBL290376	61268		1	460.34				CC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)B(O)O	1158670	Ki	=	.041	nM	10.39	Ki	=	.041	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208357	CHEMBL813667	B	In vitro for inhibition of thrombin.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1917	CHEMBL1149934		Bioorg. Med. Chem. Lett.	1996	6	24	2913					
CHEMBL143418	237986	CHEMBL143418	237986		145	443.46	1.75	127.82	0	CC1=CN=C(NCC(F)(F)c2ccccn2)C(=O)N1CC(=O)NCc3ccc(N)nc3C	15762423	Ki	=	.042	nM	10.38	Ki	=	.042	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1525158	CHEMBL3635496	B	Inhibition of Thrombin (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	93839	CHEMBL3632481	26200936	J. Med. Chem.	2015	58	21	8315					
CHEMBL289395	58544	CHEMBL289395	58544		6	460.71	3.72	101.45	0	N[C@H](C(C1CCCCC1)C2CCCCC2)C(=O)N3CCC[C@H]3C(=O)NCC4CCC(N)CC4	306869	Ki	=	.056	nM	10.25	Ki	=	.056	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208501	CHEMBL811976	B	Inhibitory activity against human thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			13941	CHEMBL1130205	9171866	J. Med. Chem.	1997	40	11	1565					
CHEMBL28365	40520	CHEMBL28365	40520		19b	548.69	.26	169.67	2	NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)C(=O)NCc4ccccc4	636847	Ki	=	.073	nM	10.14	Ki	=	.073	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208522	CHEMBL813617	B	Inhibitory concentration against thrombin.	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			15393	CHEMBL1132633	10212122	J. Med. Chem.	1999	42	8	1367					
CHEMBL1682781	1072848	CHEMBL1682781	1072848		30	446.94	4.74	85.59	0	CC(C)c1ccncc1c2cc(C)cc(c2)C(=O)NCc3cc(Cl)ccc3n4cnnn4	5248051	Ki	=	.27	nM	9.57	Ki	=	.27	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	728395	CHEMBL1685171	B	Inhibition of thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			55718	CHEMBL1681658	21295467	Bioorg. Med. Chem. Lett.	2011	21	5	1536					
CHEMBL431820	178396	CHEMBL431820	178396		19	589.72	2.06	161.58	1	NC(=N)NCCCC(NC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)C(=O)CCc3cccc4ccccc34)C(=O)c5nccs5	238142	Ki	=	.35	nM	9.46	Ki	=	.35	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	225581	CHEMBL847937	B	Binding affinity against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2882	CHEMBL1130670	9873701	Bioorg. Med. Chem. Lett.	1998	8	22	3193					
CHEMBL269206	5252	CHEMBL269206	5252		8	495.65	2.55	130.55	0	CN(C1CCCC1)C(=O)[C@H](Cc2ccc(cc2)C(N)NN)NS(=O)(=O)c3ccc4ccccc4c3	1036476	Ki	=	.38	nM	9.42	Ki	=	.38	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208322	CHEMBL812840	B	Binding affinity was determined against human thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			16347	CHEMBL1134382	11297451	J. Med. Chem.	2001	44	7	1043					
CHEMBL422299	238530	CHEMBL422299	238530		29	457.42	1.87	125.59	0	Cc1ccnc(CNC(=O)CN2C(=O)C(=NC=C2C#N)NCC(F)(F)c3ccccn3)c1F	511426	Ki	=	.4	nM	9.4	Ki	=	.4	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	210607	CHEMBL816574	B	Inhibitory constant against thrombin (IIa) 	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17372	CHEMBL1145961	12570369	J. Med. Chem.	2003	46	4	461					
CHEMBL319272	167732	CHEMBL319272	167732		43	468.95	1.28	131.92	0	N[C@H](Cc1ccccn1)C(=O)N2CCC[C@H]2CC(=O)NCc3cc(Cl)ccc3n4cnnn4	1112201	Ki	=	.4	nM	9.4	Ki	=	.4	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208532	CHEMBL813626	B	Inhibitory potency against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17839	CHEMBL1149168	15163182	J. Med. Chem.	2004	47	12	2995					
CHEMBL319050	170027	CHEMBL319050	170027		17	495.47				Cc1cc(C)cc(c1)C(C)(C)CN(CC(=O)NC(CCCCN)B(O)O)C(=O)CCc2ccccc2	458268	Ki	=	.41	nM	9.39	Ki	=	.41	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208314	CHEMBL812833	B	Binding affinity towards thrombin was tested.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2969	CHEMBL1130738	9871674	Bioorg. Med. Chem. Lett.	1998	8	3	301					
CHEMBL419734	169354	CHEMBL419734	169354		1	439.37				NCCCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc2ccccc2)B(O)O	467142	Ki	=	.42	nM	9.38	Ki	=	.42	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208314	CHEMBL812833	B	Binding affinity towards thrombin was tested.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2969	CHEMBL1130738	9871674	Bioorg. Med. Chem. Lett.	1998	8	3	301					
CHEMBL11157	7693	CHEMBL11157	7693	L-374087	1	455.54	1.7	136.18	0	CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1CC(=O)NCc3ccc(N)nc3C	251315	Ki	=	.5	nM	9.3	Ki	=	.5	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208516	CHEMBL817242	B	Inhibitory activity against thrombin (IIa) was determined	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			14691	CHEMBL1131169	9804686	J. Med. Chem.	1998	41	23	4466					
CHEMBL361377	297113	CHEMBL361377	297113		62	599.76	2.99	155.8	1	CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)C(=O)c3nc4ccc5ccccc5c4s3	1404485	Ki	=	.58	nM	9.24	Ki	=	.58	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302621	CHEMBL838818	B	Binding affinity determined against human alpha thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	21585	CHEMBL1142732	15771442	J. Med. Chem.	2005	48	6	1984					
